,Project,HoleID,From,To,SG,Code,Lith,Geol
285,UpperCanada,UC12_462,377.95,378.87,2.69,FP,Feldspar Porphyry,Porphyry
286,UpperCanada,UC12_462,367.89,368.81,2.68,FP,Feldspar Porphyry,Porphyry
287,UpperCanada,UC12_462,368.81,369.72,2.69,FP,Feldspar Porphyry,Porphyry
288,UpperCanada,UC12_462,369.72,370.64,2.69,FP,Feldspar Porphyry,Porphyry
289,UpperCanada,UC12_462,370.64,371.55,2.69,FP,Feldspar Porphyry,Porphyry
290,UpperCanada,UC12_462,371.55,372.47,2.68,FP,Feldspar Porphyry,Porphyry
291,UpperCanada,UC12_462,372.47,373.38,2.69,FP,Feldspar Porphyry,Porphyry
292,UpperCanada,UC12_462,365.0,366.06,2.69,FP,Feldspar Porphyry,Porphyry
293,UpperCanada,UC12_462,366.06,366.98,2.67,FP,Feldspar Porphyry,Porphyry
294,UpperCanada,UC12_462,366.98,367.89,2.67,FP,Feldspar Porphyry,Porphyry
295,UpperCanada,UC12_462,422.76,423.67,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
296,UpperCanada,UC12_462,423.67,424.59,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
297,UpperCanada,UC12_462,417.27,418.19,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
298,UpperCanada,UC12_462,418.19,419.1,2.83,1SMap,Altered Mafic Syenite Porphyry,Syenite
299,UpperCanada,UC12_462,419.1,420.01,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
300,UpperCanada,UC12_462,420.01,420.93,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
301,UpperCanada,UC12_462,420.93,421.84,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
302,UpperCanada,UC12_462,421.84,422.76,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
303,UpperCanada,UC12_462,411.78,412.7,2.95,1SMap,Altered Mafic Syenite Porphyry,Syenite
304,UpperCanada,UC12_462,412.7,413.61,2.89,1SMap,Altered Mafic Syenite Porphyry,Syenite
305,UpperCanada,UC12_462,413.61,414.53,2.91,1SMap,Altered Mafic Syenite Porphyry,Syenite
306,UpperCanada,UC12_462,414.53,415.44,2.94,1SMap,Altered Mafic Syenite Porphyry,Syenite
307,UpperCanada,UC12_462,415.44,416.36,2.89,1SMap,Altered Mafic Syenite Porphyry,Syenite
308,UpperCanada,UC12_462,416.36,417.27,2.84,1SMap,Altered Mafic Syenite Porphyry,Syenite
309,UpperCanada,UC12_462,406.3,407.21,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
310,UpperCanada,UC12_462,407.21,408.13,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
311,UpperCanada,UC12_462,408.13,409.04,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
312,UpperCanada,UC12_462,409.04,409.96,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
313,UpperCanada,UC12_462,409.96,410.87,2.89,1SMap,Altered Mafic Syenite Porphyry,Syenite
314,UpperCanada,UC12_462,410.87,411.78,2.95,1SMap,Altered Mafic Syenite Porphyry,Syenite
315,UpperCanada,UC12_462,400.81,401.73,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
316,UpperCanada,UC12_462,401.73,402.64,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
317,UpperCanada,UC12_462,402.64,403.56,2.77,1SMap,Altered Mafic Syenite Porphyry,Syenite
318,UpperCanada,UC12_462,403.56,404.47,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
319,UpperCanada,UC12_462,404.47,405.38,2.77,1SMap,Altered Mafic Syenite Porphyry,Syenite
320,UpperCanada,UC12_462,405.38,406.3,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
321,UpperCanada,UC12_462,395.33,396.24,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
322,UpperCanada,UC12_462,396.24,397.15,2.78,1SMap,Altered Mafic Syenite Porphyry,Syenite
323,UpperCanada,UC12_462,397.15,398.07,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
324,UpperCanada,UC12_462,398.07,398.98,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
325,UpperCanada,UC12_462,398.98,399.9,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
326,UpperCanada,UC12_462,399.9,400.81,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
327,UpperCanada,UC12_462,389.84,390.75,2.85,1SMap,Altered Mafic Syenite Porphyry,Syenite
328,UpperCanada,UC12_462,390.75,391.67,2.87,1SMap,Altered Mafic Syenite Porphyry,Syenite
329,UpperCanada,UC12_462,391.67,392.58,2.85,1SMap,Altered Mafic Syenite Porphyry,Syenite
330,UpperCanada,UC12_462,392.58,393.5,2.83,1SMap,Altered Mafic Syenite Porphyry,Syenite
331,UpperCanada,UC12_462,393.5,394.41,2.85,1SMap,Altered Mafic Syenite Porphyry,Syenite
332,UpperCanada,UC12_462,394.41,395.33,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
333,UpperCanada,UC12_462,384.35,385.27,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
334,UpperCanada,UC12_462,385.27,386.18,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
335,UpperCanada,UC12_462,386.18,387.1,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
336,UpperCanada,UC12_462,387.1,388.01,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
337,UpperCanada,UC12_462,388.01,388.92,2.78,1SMap,Altered Mafic Syenite Porphyry,Syenite
338,UpperCanada,UC12_462,388.92,389.84,2.76,1SMap,Altered Mafic Syenite Porphyry,Syenite
339,UpperCanada,UC12_462,382.52,383.44,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
340,UpperCanada,UC12_462,383.44,384.35,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
341,UpperCanada,UC12_462,433.73,434.64,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
342,UpperCanada,UC12_462,434.64,435.56,2.73,1SMap,Altered Mafic Syenite Porphyry,Syenite
343,UpperCanada,UC12_462,435.56,436.47,2.77,1SMap,Altered Mafic Syenite Porphyry,Syenite
344,UpperCanada,UC12_462,436.47,437.39,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
345,UpperCanada,UC12_462,437.39,438.3,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
346,UpperCanada,UC12_462,438.3,439.22,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
347,UpperCanada,UC12_462,428.24,429.16,2.78,1SMap,Altered Mafic Syenite Porphyry,Syenite
348,UpperCanada,UC12_462,429.16,430.07,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
349,UpperCanada,UC12_462,430.07,430.99,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
350,UpperCanada,UC12_462,430.99,431.9,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
351,UpperCanada,UC12_462,431.9,432.82,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
352,UpperCanada,UC12_462,432.82,433.73,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
353,UpperCanada,UC12_462,425.5,426.42,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
354,UpperCanada,UC12_462,426.42,427.33,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
355,UpperCanada,UC12_462,427.33,428.24,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
356,UpperCanada,UC12_462,455.68,456.59,2.7,1Spa,Altered Syenite Porphyry,Syenite
357,UpperCanada,UC12_462,456.59,457.5,2.76,1Spa,Altered Syenite Porphyry,Syenite
358,UpperCanada,UC12_462,457.5,458.42,2.81,1Spa,Altered Syenite Porphyry,Syenite
359,UpperCanada,UC12_462,458.42,459.33,2.7,1Spa,Altered Syenite Porphyry,Syenite
360,UpperCanada,UC12_462,459.33,460.37,2.72,1Spa,Altered Syenite Porphyry,Syenite
361,UpperCanada,UC12_462,450.19,451.1,2.71,1Spa,Altered Syenite Porphyry,Syenite
362,UpperCanada,UC12_462,451.1,452.02,2.66,1Spa,Altered Syenite Porphyry,Syenite
363,UpperCanada,UC12_462,452.02,452.93,2.68,1Spa,Altered Syenite Porphyry,Syenite
364,UpperCanada,UC12_462,452.93,453.85,2.7,1Spa,Altered Syenite Porphyry,Syenite
365,UpperCanada,UC12_462,453.85,454.76,2.7,1Spa,Altered Syenite Porphyry,Syenite
366,UpperCanada,UC12_462,454.76,455.68,2.74,1Spa,Altered Syenite Porphyry,Syenite
367,UpperCanada,UC12_462,444.7,445.62,2.72,1Spa,Altered Syenite Porphyry,Syenite
368,UpperCanada,UC12_462,445.62,446.53,2.73,1Spa,Altered Syenite Porphyry,Syenite
369,UpperCanada,UC12_462,446.53,447.45,2.76,1Spa,Altered Syenite Porphyry,Syenite
370,UpperCanada,UC12_462,447.45,448.36,2.75,1Spa,Altered Syenite Porphyry,Syenite
371,UpperCanada,UC12_462,448.36,449.28,2.72,1Spa,Altered Syenite Porphyry,Syenite
372,UpperCanada,UC12_462,449.28,450.19,2.72,1Spa,Altered Syenite Porphyry,Syenite
373,UpperCanada,UC12_462,440.13,441.05,2.72,1Spa,Altered Syenite Porphyry,Syenite
374,UpperCanada,UC12_462,441.05,441.96,2.75,1Spa,Altered Syenite Porphyry,Syenite
375,UpperCanada,UC12_462,441.96,442.87,2.73,1Spa,Altered Syenite Porphyry,Syenite
376,UpperCanada,UC12_462,442.87,443.79,2.74,1Spa,Altered Syenite Porphyry,Syenite
377,UpperCanada,UC12_462,443.79,444.7,2.73,1Spa,Altered Syenite Porphyry,Syenite
378,UpperCanada,UC12_462,477.93,478.84,2.87,1SMap,Altered Mafic Syenite Porphyry,Syenite
379,UpperCanada,UC12_462,478.84,479.76,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
380,UpperCanada,UC12_462,479.76,480.67,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
381,UpperCanada,UC12_462,480.67,481.58,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
382,UpperCanada,UC12_462,481.58,482.5,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
383,UpperCanada,UC12_462,472.44,473.35,2.71,1SMap,Altered Mafic Syenite Porphyry,Syenite
384,UpperCanada,UC12_462,473.35,474.27,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
385,UpperCanada,UC12_462,474.27,475.18,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
386,UpperCanada,UC12_462,475.18,476.1,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
387,UpperCanada,UC12_462,476.1,477.01,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
388,UpperCanada,UC12_462,477.01,477.93,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
389,UpperCanada,UC12_462,466.95,467.87,2.73,1SMap,Altered Mafic Syenite Porphyry,Syenite
390,UpperCanada,UC12_462,467.87,468.78,2.85,1SMap,Altered Mafic Syenite Porphyry,Syenite
391,UpperCanada,UC12_462,468.78,469.7,2.76,1SMap,Altered Mafic Syenite Porphyry,Syenite
392,UpperCanada,UC12_462,469.7,470.61,1.85,1SMap,Altered Mafic Syenite Porphyry,Syenite
393,UpperCanada,UC12_462,470.61,471.53,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
394,UpperCanada,UC12_462,471.53,472.44,2.74,1SMap,Altered Mafic Syenite Porphyry,Syenite
395,UpperCanada,UC12_462,461.47,462.38,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
396,UpperCanada,UC12_462,462.38,463.3,2.76,1SMap,Altered Mafic Syenite Porphyry,Syenite
397,UpperCanada,UC12_462,463.3,464.21,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
398,UpperCanada,UC12_462,464.21,465.12,2.81,1SMap,Altered Mafic Syenite Porphyry,Syenite
399,UpperCanada,UC12_462,465.12,466.04,2.79,1SMap,Altered Mafic Syenite Porphyry,Syenite
400,UpperCanada,UC12_462,466.04,466.95,2.8,1SMap,Altered Mafic Syenite Porphyry,Syenite
401,UpperCanada,UC12_462,460.37,461.47,2.76,1SMap,Altered Mafic Syenite Porphyry,Syenite
402,UpperCanada,UC12_462,483.41,484.33,2.97,V4M,Trachyte mafic,Trachyte
403,UpperCanada,UC12_462,510.84,511.76,2.73,1SMap,Altered Mafic Syenite Porphyry,Syenite
404,UpperCanada,UC12_462,511.76,512.58,2.83,1SMap,Altered Mafic Syenite Porphyry,Syenite
405,UpperCanada,UC12_462,505.36,506.27,2.87,1SMap,Altered Mafic Syenite Porphyry,Syenite
406,UpperCanada,UC12_462,506.27,507.19,2.92,1SMap,Altered Mafic Syenite Porphyry,Syenite
407,UpperCanada,UC12_462,507.19,508.1,2.9,1SMap,Altered Mafic Syenite Porphyry,Syenite
408,UpperCanada,UC12_462,508.1,509.02,3.03,1SMap,Altered Mafic Syenite Porphyry,Syenite
409,UpperCanada,UC12_462,509.02,509.93,2.89,1SMap,Altered Mafic Syenite Porphyry,Syenite
410,UpperCanada,UC12_462,509.93,510.84,2.75,1SMap,Altered Mafic Syenite Porphyry,Syenite
411,UpperCanada,UC12_462,499.87,500.79,2.84,1SMap,Altered Mafic Syenite Porphyry,Syenite
412,UpperCanada,UC12_462,500.79,501.7,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
413,UpperCanada,UC12_462,501.7,502.62,2.82,1SMap,Altered Mafic Syenite Porphyry,Syenite
414,UpperCanada,UC12_462,502.62,503.53,2.83,1SMap,Altered Mafic Syenite Porphyry,Syenite
415,UpperCanada,UC13_448,116.13,117.04,2.7,1SV4a,Trachytic syenite altered,Syenite
416,UpperCanada,UC13_448,117.04,117.96,2.57,1SV4a,Trachytic syenite altered,Syenite
417,UpperCanada,UC13_448,117.96,118.87,2.6,1SV4a,Trachytic syenite altered,Syenite
418,UpperCanada,UC13_448,118.87,119.79,2.62,1SV4a,Trachytic syenite altered,Syenite
419,UpperCanada,UC13_448,119.79,120.7,2.51,1SV4a,Trachytic syenite altered,Syenite
420,UpperCanada,UC13_448,120.7,121.62,2.61,1SV4a,Trachytic syenite altered,Syenite
421,UpperCanada,UC13_448,115.21,116.13,2.46,1SV4a,Trachytic syenite altered,Syenite
422,UpperCanada,UC13_448,109.73,110.64,2.63,1SV4a,Trachytic syenite altered,Syenite
423,UpperCanada,UC13_448,110.64,111.56,2.52,1SV4a,Trachytic syenite altered,Syenite
424,UpperCanada,UC13_448,111.56,112.47,2.59,1SV4a,Trachytic syenite altered,Syenite
425,UpperCanada,UC13_448,112.47,113.39,2.62,1SV4a,Trachytic syenite altered,Syenite
426,UpperCanada,UC13_448,113.39,114.3,2.62,1SV4a,Trachytic syenite altered,Syenite
427,UpperCanada,UC13_448,114.3,115.21,2.65,1SV4a,Trachytic syenite altered,Syenite
428,UpperCanada,UC13_448,102.87,103.78,2.67,1SV4a,Trachytic syenite altered,Syenite
429,UpperCanada,UC13_448,105.0,106.07,2.66,1SV4a,Trachytic syenite altered,Syenite
430,UpperCanada,UC13_448,106.07,106.98,2.64,1SV4a,Trachytic syenite altered,Syenite
431,UpperCanada,UC13_448,106.98,107.9,2.63,1SV4a,Trachytic syenite altered,Syenite
432,UpperCanada,UC13_448,107.9,108.81,2.54,1SV4a,Trachytic syenite altered,Syenite
433,UpperCanada,UC13_448,108.81,109.73,2.48,1SV4a,Trachytic syenite altered,Syenite
434,UpperCanada,UC13_448,96.32,97.23,2.71,1SV4a,Trachytic syenite altered,Syenite
435,UpperCanada,UC13_448,97.23,98.15,2.68,1SV4a,Trachytic syenite altered,Syenite
436,UpperCanada,UC13_448,98.15,99.06,2.66,1SV4a,Trachytic syenite altered,Syenite
437,UpperCanada,UC13_448,99.06,99.97,2.68,1SV4a,Trachytic syenite altered,Syenite
438,UpperCanada,UC13_448,99.97,100.89,2.56,1SV4a,Trachytic syenite altered,Syenite
439,UpperCanada,UC13_448,101.99,102.87,2.58,1SV4a,Trachytic syenite altered,Syenite
440,UpperCanada,UC13_448,90.83,91.74,2.51,1SV4a,Trachytic syenite altered,Syenite
441,UpperCanada,UC13_448,91.74,92.66,2.43,1SV4a,Trachytic syenite altered,Syenite
442,UpperCanada,UC13_448,92.66,93.57,2.49,1SV4a,Trachytic syenite altered,Syenite
443,UpperCanada,UC13_448,93.57,94.49,2.45,1SV4a,Trachytic syenite altered,Syenite
444,UpperCanada,UC13_448,94.49,95.4,2.48,1SV4a,Trachytic syenite altered,Syenite
445,UpperCanada,UC13_448,95.4,96.32,2.71,1SV4a,Trachytic syenite altered,Syenite
446,UpperCanada,UC13_448,85.34,86.26,2.6,1SV4a,Trachytic syenite altered,Syenite
447,UpperCanada,UC13_448,86.26,87.17,2.52,1SV4a,Trachytic syenite altered,Syenite
448,UpperCanada,UC13_448,87.17,88.09,2.5,1SV4a,Trachytic syenite altered,Syenite
449,UpperCanada,UC12_463,52.73,53.64,2.75,S3a,Wacke Altered,Sediments
450,UpperCanada,UC12_463,53.64,54.56,2.74,S3a,Wacke Altered,Sediments
451,UpperCanada,UC12_463,54.56,55.47,2.75,S3a,Wacke Altered,Sediments
452,UpperCanada,UC12_463,55.47,56.39,2.74,S3a,Wacke Altered,Sediments
453,UpperCanada,UC12_463,56.39,57.3,2.76,S3a,Wacke Altered,Sediments
454,UpperCanada,UC12_463,47.24,48.16,2.82,S3a,Wacke Altered,Sediments
455,UpperCanada,UC12_463,48.16,49.07,2.83,S3a,Wacke Altered,Sediments
456,UpperCanada,UC12_463,49.07,49.99,2.78,S3a,Wacke Altered,Sediments
457,UpperCanada,UC12_463,49.99,50.9,2.79,S3a,Wacke Altered,Sediments
458,UpperCanada,UC12_463,50.9,51.82,2.79,S3a,Wacke Altered,Sediments
459,UpperCanada,UC12_463,51.82,52.73,2.77,S3a,Wacke Altered,Sediments
460,UpperCanada,UC12_463,41.76,42.67,2.75,S3a,Wacke Altered,Sediments
461,UpperCanada,UC12_463,42.67,43.59,2.74,S3a,Wacke Altered,Sediments
462,UpperCanada,UC12_463,43.59,44.5,2.78,S3a,Wacke Altered,Sediments
463,UpperCanada,UC12_463,44.5,45.42,2.8,S3a,Wacke Altered,Sediments
464,UpperCanada,UC12_463,45.42,46.33,2.87,S3a,Wacke Altered,Sediments
465,UpperCanada,UC12_463,46.33,47.24,2.88,S3a,Wacke Altered,Sediments
466,UpperCanada,UC12_463,36.27,37.19,2.75,S3a,Wacke Altered,Sediments
467,UpperCanada,UC12_463,37.19,38.1,2.75,S3a,Wacke Altered,Sediments
468,UpperCanada,UC12_463,38.1,39.01,2.74,S3a,Wacke Altered,Sediments
469,UpperCanada,UC12_463,39.01,39.93,2.76,S3a,Wacke Altered,Sediments
470,UpperCanada,UC12_463,39.93,40.84,2.77,S3a,Wacke Altered,Sediments
471,UpperCanada,UC12_463,40.84,41.76,2.77,S3a,Wacke Altered,Sediments
472,UpperCanada,UC12_463,30.78,31.7,2.85,S3a,Wacke Altered,Sediments
473,UpperCanada,UC12_463,31.7,32.61,2.74,S3a,Wacke Altered,Sediments
474,UpperCanada,UC12_463,32.61,33.53,2.72,S3a,Wacke Altered,Sediments
475,UpperCanada,UC12_463,33.53,34.44,2.7,S3a,Wacke Altered,Sediments
476,UpperCanada,UC12_463,34.44,35.36,2.7,S3a,Wacke Altered,Sediments
477,UpperCanada,UC12_463,35.36,36.27,2.72,S3a,Wacke Altered,Sediments
478,UpperCanada,UC12_463,25.3,26.21,2.75,S3a,Wacke Altered,Sediments
479,UpperCanada,UC12_463,26.21,27.13,2.75,S3a,Wacke Altered,Sediments
480,UpperCanada,UC12_463,27.13,28.04,2.76,S3a,Wacke Altered,Sediments
481,UpperCanada,UC12_463,28.04,28.96,2.77,S3a,Wacke Altered,Sediments
482,UpperCanada,UC12_463,28.96,29.87,2.76,S3a,Wacke Altered,Sediments
483,UpperCanada,UC12_463,29.87,30.78,2.75,S3a,Wacke Altered,Sediments
484,UpperCanada,UC12_463,19.81,20.73,2.71,S3a,Wacke Altered,Sediments
485,UpperCanada,UC12_463,20.73,21.64,2.7,S3a,Wacke Altered,Sediments
486,UpperCanada,UC12_463,21.64,22.56,2.7,S3a,Wacke Altered,Sediments
487,UpperCanada,UC12_463,22.56,23.47,2.71,S3a,Wacke Altered,Sediments
488,UpperCanada,UC12_463,23.47,24.38,2.71,S3a,Wacke Altered,Sediments
489,UpperCanada,UC13_174E,299.98,300.84,2.65,V4aggl,Trachyte agglomerate,Trachyte
490,UpperCanada,UC13_174E,300.84,301.75,2.72,V4aggl,Trachyte agglomerate,Trachyte
491,UpperCanada,UC13_174E,301.75,302.67,2.73,V4aggl,Trachyte agglomerate,Trachyte
492,UpperCanada,UC13_174E,303.58,304.5,2.7,1Spa,Altered Syenite Porphyry,Syenite
493,UpperCanada,UC13_174E,304.5,305.41,2.71,1Spa,Altered Syenite Porphyry,Syenite
494,UpperCanada,UC13_174E,305.41,306.32,2.74,1Spa,Altered Syenite Porphyry,Syenite
495,UpperCanada,UC13_174E,306.32,307.24,2.7,1Spa,Altered Syenite Porphyry,Syenite
496,UpperCanada,UC13_174E,307.24,308.15,2.73,1Spa,Altered Syenite Porphyry,Syenite
497,UpperCanada,UC13_174E,308.15,309.07,2.68,1Spa,Altered Syenite Porphyry,Syenite
498,UpperCanada,UC13_174E,309.07,309.98,2.81,1Spa,Altered Syenite Porphyry,Syenite
499,UpperCanada,UC13_174E,321.87,322.78,2.74,V4aggl,Trachyte agglomerate,Trachyte
500,UpperCanada,UC13_174E,322.78,323.7,2.63,V4aggl,Trachyte agglomerate,Trachyte
501,UpperCanada,UC13_174E,323.7,324.61,2.79,V4aggl,Trachyte agglomerate,Trachyte
502,UpperCanada,UC13_174E,324.61,325.53,2.78,V4aggl,Trachyte agglomerate,Trachyte
503,UpperCanada,UC13_174E,316.38,317.3,2.77,V4aggl,Trachyte agglomerate,Trachyte
504,UpperCanada,UC13_174E,317.3,318.21,2.74,V4aggl,Trachyte agglomerate,Trachyte
505,UpperCanada,UC13_174E,318.21,319.13,2.68,V4aggl,Trachyte agglomerate,Trachyte
506,UpperCanada,UC13_174E,319.13,320.04,2.71,V4aggl,Trachyte agglomerate,Trachyte
507,UpperCanada,UC13_174E,320.04,320.95,2.74,V4aggl,Trachyte agglomerate,Trachyte
508,UpperCanada,UC13_174E,320.95,321.87,2.73,V4aggl,Trachyte agglomerate,Trachyte
509,UpperCanada,UC13_174E,310.9,311.81,2.83,V4aggl,Trachyte agglomerate,Trachyte
510,UpperCanada,UC13_174E,311.81,312.72,2.7,V4aggl,Trachyte agglomerate,Trachyte
511,UpperCanada,UC13_174E,312.72,313.64,2.7,V4aggl,Trachyte agglomerate,Trachyte
512,UpperCanada,UC13_174E,313.64,314.55,2.72,V4aggl,Trachyte agglomerate,Trachyte
513,UpperCanada,UC13_174E,314.55,315.47,2.72,V4aggl,Trachyte agglomerate,Trachyte
514,UpperCanada,UC13_174E,315.47,316.38,2.82,V4aggl,Trachyte agglomerate,Trachyte
515,UpperCanada,UC13_174E,332.84,333.76,2.71,1Spa,Altered Syenite Porphyry,Syenite
516,UpperCanada,UC13_174E,333.76,334.67,2.73,1Spa,Altered Syenite Porphyry,Syenite
517,UpperCanada,UC13_174E,334.67,335.58,2.73,1Spa,Altered Syenite Porphyry,Syenite
518,UpperCanada,UC13_174E,335.58,336.19,2.49,1Spa,Altered Syenite Porphyry,Syenite
519,UpperCanada,UC13_174E,336.19,337.11,2.68,1Spa,Altered Syenite Porphyry,Syenite
520,UpperCanada,UC13_174E,327.36,328.27,2.66,1Spa,Altered Syenite Porphyry,Syenite
521,UpperCanada,UC13_174E,328.27,329.18,2.71,1Spa,Altered Syenite Porphyry,Syenite
522,UpperCanada,UC13_174E,329.18,330.1,2.78,1Spa,Altered Syenite Porphyry,Syenite
523,UpperCanada,UC13_018E,540.72,541.63,2.62,1Sa,Altered Syenite,Syenite
524,UpperCanada,UC13_018E,541.63,542.54,2.75,1Sa,Altered Syenite,Syenite
525,UpperCanada,UC13_018E,539.98,540.72,2.67,1Sa,Altered Syenite,Syenite
526,UpperCanada,UC13_018E,575.46,576.38,2.74,1Sa,Altered Syenite,Syenite
527,UpperCanada,UC13_018E,576.38,577.29,2.8,1Sa,Altered Syenite,Syenite
528,UpperCanada,UC13_018E,577.29,578.21,2.81,1Sa,Altered Syenite,Syenite
529,UpperCanada,UC13_018E,578.21,579.12,2.84,1Sa,Altered Syenite,Syenite
530,UpperCanada,UC13_018E,569.98,570.89,2.75,1Sa,Altered Syenite,Syenite
531,UpperCanada,UC13_018E,570.89,571.8,2.7,1Sa,Altered Syenite,Syenite
532,UpperCanada,UC13_018E,571.8,572.72,2.71,1Sa,Altered Syenite,Syenite
533,UpperCanada,UC13_018E,572.72,573.63,2.73,1Sa,Altered Syenite,Syenite
534,UpperCanada,UC13_018E,573.63,574.55,2.72,1Sa,Altered Syenite,Syenite
535,UpperCanada,UC13_018E,574.55,575.46,2.75,1Sa,Altered Syenite,Syenite
536,UpperCanada,UC13_018E,564.49,565.4,2.73,1Sa,Altered Syenite,Syenite
537,UpperCanada,UC13_018E,565.4,566.32,2.79,1Sa,Altered Syenite,Syenite
538,UpperCanada,UC13_018E,566.32,567.23,2.76,1Sa,Altered Syenite,Syenite
539,UpperCanada,UC13_018E,567.23,568.15,2.79,1Sa,Altered Syenite,Syenite
540,UpperCanada,UC13_018E,568.15,569.06,2.75,1Sa,Altered Syenite,Syenite
541,UpperCanada,UC13_018E,569.06,569.98,2.78,1Sa,Altered Syenite,Syenite
542,UpperCanada,UC13_018E,559.0,559.92,2.73,1Sa,Altered Syenite,Syenite
543,UpperCanada,UC13_018E,559.92,560.83,2.74,1Sa,Altered Syenite,Syenite
544,UpperCanada,UC13_018E,560.83,561.75,2.74,1Sa,Altered Syenite,Syenite
545,UpperCanada,UC13_018E,561.75,562.66,2.71,1Sa,Altered Syenite,Syenite
546,UpperCanada,UC13_018E,562.66,563.58,2.71,1Sa,Altered Syenite,Syenite
547,UpperCanada,UC13_018E,563.58,564.49,2.72,1Sa,Altered Syenite,Syenite
548,UpperCanada,UC13_018E,553.52,554.43,2.68,1Sa,Altered Syenite,Syenite
549,UpperCanada,UC13_018E,554.43,555.35,2.73,1Sa,Altered Syenite,Syenite
550,UpperCanada,UC13_018E,555.35,556.26,2.72,1Sa,Altered Syenite,Syenite
551,UpperCanada,UC13_018E,556.26,557.17,2.67,1Sa,Altered Syenite,Syenite
552,UpperCanada,UC13_018E,557.17,558.09,2.71,1Sa,Altered Syenite,Syenite
553,UpperCanada,UC13_018E,558.09,559.0,2.71,1Sa,Altered Syenite,Syenite
554,UpperCanada,UC13_018E,548.03,548.94,2.74,1Sa,Altered Syenite,Syenite
555,UpperCanada,UC13_018E,548.94,549.86,2.77,1Sa,Altered Syenite,Syenite
556,UpperCanada,UC13_018E,549.86,550.77,2.77,1Sa,Altered Syenite,Syenite
557,UpperCanada,UC13_018E,550.77,551.69,2.72,1Sa,Altered Syenite,Syenite
558,UpperCanada,UC13_018E,551.69,552.6,2.66,1Sa,Altered Syenite,Syenite
559,UpperCanada,UC13_018E,552.6,553.52,2.74,1Sa,Altered Syenite,Syenite
560,UpperCanada,UC13_018E,542.54,543.46,2.75,1Sa,Altered Syenite,Syenite
561,UpperCanada,UC12_460,238.96,239.88,2.78,S3,Greywacke,Sediments
562,UpperCanada,UC12_460,236.22,237.13,2.78,S3,Greywacke,Sediments
563,UpperCanada,UC13_480,14.02,14.94,2.71,1Sa,Altered Syenite,Syenite
